mouse_symbol	human_symbol
Tnfaip8l3	TNFAIP8L3
Tnfrsf10b	TNFRSF10A
Tnfrsf10b	TNFRSF10B
Tnfrsf10b	TNFRSF10C
Tnfrsf10b	TNFRSF10D
Tnfrsf11a	TNFRSF11A
Tnfrsf11b	TNFRSF11B
Tnfrsf12a	TNFRSF12A
Tnfrsf13b	TNFRSF13B
Tnfrsf13c	TNFRSF13C
Tnfrsf14	TNFRSF14
Tnfrsf17	TNFRSF17
Tnfrsf18	TNFRSF18
Tnfrsf19	TNFRSF19
Tnfrsf1a	TNFRSF1A
Tnfrsf1b	TNFRSF1B
Tnfrsf21	TNFRSF21
Tnfrsf25	TNFRSF25
Tnfrsf4	TNFRSF4
Tnfrsf8	TNFRSF8
Tnfrsf9	TNFRSF9
Tnfsf10	TNFSF10
Tnfsf11	TNFSF11
Tnfsf12	TNFSF12
Tnfsf12	TNFSF12-TNFSF13
Tnfsf13	TNFSF13
Tnfsf13b	TNFSF13B
Tnfsf14	TNFSF14
Tnfsf15	TNFSF15
Tnfsf18	TNFSF18
Tnfsf4	TNFSF4
Tnfsf8	TNFSF8
Tnfsf9	TNFSF9
Tnik	TNIK
Tnip1	TNIP1
Tnip2	TNIP2
Tnip3	TNIP3
Tnk1	TNK1
Tnk2	TNK2
Tnks	TNKS
Tnks2	TNKS2
Tnmd	TNMD
Tnn	TNN
Tnnc1	TNNC1
Tnnc2	TNNC2
Tnni1	TNNI1
Tnni2	TNNI2
Tnni3	TNNI3
Tnni3k	FPGT-TNNI3K
Tnni3k	TNNI3K
Tnnt1	TNNT1
Tnnt2	TNNT2
Tnnt3	TNNT3
Tnp1	TNP1
Tnp2	TNP2
Tnpo1	TNPO1
Tnpo2	TNPO2
Tnpo3	TNPO3
Tnr	TNR
Tnrc18	TNRC18
Tnrc6a	TNRC6A
Tnrc6b	TNRC6B
Tnrc6c	TNRC6C
Tns1	TNS1
Tns2	TNS2
Tns3	TNS3
Tns4	TNS4
Tnxb	TNXA
Tnxb	TNXB
Tob1	TOB1
Tob2	TOB2
Toe1	TOE1
Togaram1	TOGARAM1
Togaram2	TOGARAM2
Tollip	TOLLIP
Tom1	TOM1
Tom1l1	TOM1L1
Tom1l2	TOM1L2
Tomm20	TOMM20
Tomm20l	TOMM20L
Tomm22	TOMM22
Tomm34	TOMM34
Tomm40	TOMM40
Tomm40l	TOMM40L
Tomm5	TOMM5
Tomm6	TOMM6
Tomm7	TOMM7
Tomm70a	TOMM70
Tomt	LRTOMT
Tomt	TOMT
Tonsl	TONSL
Top1	TOP1
Top1mt	TOP1MT
Top2a	TOP2A
Top2b	TOP2B
Top3a	TOP3A
Top3b	TOP3B
Top6bl	TOP6BL
Topaz1	TOPAZ1
Topbp1	TOPBP1
Topors	TOPORS
Toporsl	TOPORSLP
Tor1a	TOR1A
Tor1aip1	TOR1AIP1
Tor1aip2	TOR1AIP2
Tor1b	TOR1B
Tor2a	TOR2A
Tor3a	TOR3A
Tor4a	TOR4A
Tox	TOX
Tox2	TOX2
Tox3	TOX3
Tox4	TOX4
Tpbg	TPBG
Tpbgl	TPBGL
Tpcn1	TPCN1
Tpcn2	TPCN2
Tpd52	TPD52
Tpd52l1	TPD52L1
Tpd52l2	TPD52L2
Tpgs1	TPGS1
Tpgs2	TPGS2
Tph1	TPH1
Tph2	TPH2
Tpi1	TPI1
Tpk1	TPK1
Tpm1	TPM1
Tpm2	TPM2
Tpm3	TPM3
Tpm4	TPM4
Tpmt	TPMT
Tpo	TPO
Tpp1	TPP1
Tpp2	TPP2
Tppp	TPPP
Tppp2	TPPP2
Tppp3	TPPP3
Tpr	TPR
Tpra1	TPRA1
Tprg1	TPRG1
Tprg1l	TPRG1L
Tprkb	TPRKB
Tprn	TPRN
Tpsab1	TPSAB1
Tpsab1	TPSB2
Tpsab1	TPSD1
Tpsb2	TPSAB1
Tpsb2	TPSB2
Tpsg1	TPSG1
Tpst1	TPST1
Tpst2	TPST2
Tpt1	TPT1
Tpt1	TPT1P8
Tpte	TPTE
Tpte	TPTE2
Tpx2	TPX2
Tra2a	TRA2A
Tra2b	TRA2B
Trabd	TRABD
Trabd2b	TRABD2B
Trac	TRA
Trac	TRAC
Tradd	TRADD
Traf1	TRAF1
Traf2	TRAF2
Traf3	TRAF3
Traf3ip1	IFT54
Traf3ip2	TRAF3IP2
Traf3ip3	TRAF3IP3
Traf4	TRAF4
Traf5	TRAF5
Traf6	TRAF6
Traf7	TRAF7
Trafd1	TRAFD1
Traip	TRAIP
Traj17	TRAJ17
Traj23	TRAJ23
Traj31	TRAJ31
Traj32	TRAJ32
Traj33	TRAJ33
Traj38	TRAJ38
Traj39	TRAJ39
Traj40	TRAJ40
Traj48	TRAJ48
Traj52	TRAJ52
Traj53	TRAJ53
Traj57	TRAJ57
Traj7	TRAJ7
Trak1	TRAK1
Trak2	TRAK2
Tram1	TRAM1
Tram1l1	TRAM1L1
Tram2	TRAM2
Trank1	TRANK1
Trap1	TRAP1
Trappc1	TRAPPC1
Trappc10	TRAPPC10
Trappc11	TRAPPC11
Trappc12	TRAPPC12
Trappc13	TRAPPC13
Trappc14	TRAPPC14
Trappc2	TRAPPC2
Trappc2b	TRAPPC2
Trappc2l	TRAPPC2L
Trappc3	TRAPPC3
Trappc3l	TRAPPC3L
Trappc4	TRAPPC4
Trappc5	TRAPPC5
Trappc6a	TRAPPC6A
Trappc6b	TRAPPC6B
Trappc8	TRAPPC8
Trappc9	TRAPPC9
Trarg1	TRARG1
Trat1	TRAT1
Trav1	TRAV1-1
Trav1	TRAV1-2
Trav10	TRAV13-1
Trav10	TRAV13-2
Trav10d	TRAV13-1
Trav10d	TRAV13-2
Trav10n	TRAV13-1
Trav10n	TRAV13-2
Trav11	TRAV10
Trav11d	TRAV10
Trav12-1	TRAV18
Trav12-2	TRAV18
Trav12-3	TRAV18
Trav12d-1	TRAV18
Trav12d-2	TRAV18
Trav12d-3	TRAV18
Trav12n-1	TRAV18
Trav12n-2	TRAV18
Trav12n-3	TRAV18
Trav13-1	TRAV22
Trav13-2	TRAV22
Trav13-4-dv7	TRAV22
Trav13-5	TRAV22
Trav13d-1	TRAV22
Trav13d-2	TRAV22
Trav13d-3	TRAV22
Trav13d-4	TRAV22
Trav13n-1	TRAV22
Trav13n-2	TRAV22
Trav13n-3	TRAV22
Trav13n-4	TRAV22
Trav14-1	TRAV23DV6
Trav14-2	TRAV23DV6
Trav14-3	TRAV23DV6
Trav14d-2	TRAV23DV6
Trav14d-3-dv8	TRAV23DV6
Trav14n-1	TRAV23DV6
Trav14n-2	TRAV23DV6
Trav14n-3	TRAV23DV6
Trav15-1-dv6-1	TRDV1
Trav15-2-dv6-2	TRDV1
Trav15d-1-dv6d-1	TRDV1
Trav15d-2-dv6d-2	TRDV1
Trav15n-1	TRDV1
Trav15n-2	TRDV1
Trav16	TRAV14DV4
Trav16	TRAV19
Trav16d-dv11	TRAV14DV4
Trav16d-dv11	TRAV19
Trav16n	TRAV14DV4
Trav16n	TRAV19
Trav17	TRAV8-3
Trav18	TRAV27
Trav19	TRAV29DV5
Trav2	TRAV4
Trav21-dv12	TRAV26-2
Trav23	TRAV39
Trav3-1	TRAV5
Trav3-3	TRAV5
Trav3-4	TRAV5
Trav3d-3	TRAV5
Trav3n-3	TRAV5
Trav5-1	TRAV13-1
Trav5-1	TRAV13-2
Trav5-4	TRAV13-1
Trav5-4	TRAV13-2
Trav5d-4	TRAV13-1
Trav5d-4	TRAV13-2
Trav5n-4	TRAV13-1
Trav5n-4	TRAV13-2
Trav6-1	TRAV9-2
Trav6-2	TRAV9-2
Trav6-3	TRAV9-2
Trav6-4	TRAV9-2
Trav6-5	TRAV9-1
Trav6-6	TRAV9-2
Trav6-7-dv9	TRAV9-2
Trav6d-3	TRAV9-2
Trav6d-4	TRAV9-2
Trav6d-5	TRAV9-1
Trav6d-6	TRAV9-2
Trav6d-7	TRAV9-2
Trav6n-5	TRAV9-1
Trav6n-6	TRAV9-2
Trav6n-7	TRAV9-2
Trav7-1	TRAV12-1
Trav7-1	TRAV12-2
Trav7-1	TRAV12-3
Trav7-2	TRAV12-1
Trav7-2	TRAV12-2
Trav7-2	TRAV12-3
Trav7-3	TRAV12-1
Trav7-3	TRAV12-2
Trav7-3	TRAV12-3
Trav7-4	TRAV12-1
Trav7-4	TRAV12-2
Trav7-4	TRAV12-3
Trav7-5	TRAV12-1
Trav7-5	TRAV12-2
Trav7-5	TRAV12-3
Trav7-6	TRAV12-1
Trav7-6	TRAV12-2
Trav7-6	TRAV12-3
Trav7d-2	TRAV12-1
Trav7d-2	TRAV12-2
Trav7d-2	TRAV12-3
Trav7d-3	TRAV12-1
Trav7d-3	TRAV12-2
Trav7d-3	TRAV12-3
Trav7d-4	TRAV12-1
Trav7d-4	TRAV12-2
Trav7d-4	TRAV12-3
Trav7d-5	TRAV12-1
Trav7d-5	TRAV12-2
Trav7d-5	TRAV12-3
Trav7d-6	TRAV12-1
Trav7d-6	TRAV12-2
Trav7d-6	TRAV12-3
Trav7n-4	TRAV12-1
Trav7n-4	TRAV12-2
Trav7n-4	TRAV12-3
Trav7n-5	TRAV12-1
Trav7n-5	TRAV12-2
Trav7n-5	TRAV12-3
Trav7n-6	TRAV12-1
Trav7n-6	TRAV12-2
Trav7n-6	TRAV12-3
Trav8-1	TRAV17
Trav8d-1	TRAV17
Trav8d-2	TRAV17
Trav8n-2	TRAV17
Trav9-1	TRAV8-1
Trav9-1	TRAV8-3
Trav9-2	TRAV8-3
Trav9-4	TRAV8-3
Trav9d-1	TRAV8-3
Trav9d-2	TRAV8-1
Trav9d-2	TRAV8-3
Trav9d-3	TRAV8-3
Trav9d-4	TRAV8-3
Trav9n-2	TRAV8-1
Trav9n-2	TRAV8-3
Trav9n-3	TRAV8-3
Trav9n-4	TRAV8-3
Trbc1	TRB
Trbc1	TRBC1
Trbc1	TRBC2
Trbc2	TRB
Trbc2	TRBC1
Trbc2	TRBC2
Trbj2-5	TRBJ2-5
Trbv12-1	TRBV13
Trbv12-2	TRBV13
Trbv13-1	TRBV10-1
Trbv13-1	TRBV10-2
Trbv13-1	TRBV10-3
Trbv13-2	TRBV10-1
Trbv13-2	TRBV10-2
Trbv13-2	TRBV10-3
Trbv13-3	TRBV10-1
Trbv13-3	TRBV10-2
Trbv13-3	TRBV10-3
Trbv14	TRBV11-1
Trbv14	TRBV11-2
Trbv14	TRBV11-3
Trbv15	TRBV12-3
Trbv15	TRBV12-4
Trbv16	TRBV12-5
Trbv17	TRBV15
Trbv19	TRBV19
Trbv20	TRBV20-1
Trbv20	TRBV20OR9-2
Trbv23	TRBV23-1
Trbv26	TRBV23-1
Trbv29	TRBV28
Trbv3	TRBV2
Trbv30	TRBV29-1
Trbv31	TRBV30
Trbv4	TRBV3-1
Trbv5	TRBV4-1
Trbv5	TRBV4-2
Trbv5	TRBV4-3
Trdc	TRDC
Trdj1	TRDJ1
Trdj2	TRDJ3
Trdmt1	TRDMT1
Trdn	TRDN
Trdv1	TRAV30
Trdv1	TRAV34
Trdv2-1	TRAV38-1
Trdv2-1	TRAV38-2DV8
Trdv2-2	TRAV38-1
Trdv2-2	TRAV38-2DV8
Trdv4	TRDV2
Trdv5	TRDV3
Treh	TREH
Trem1	TREM1
Trem2	TREM2
Treml1	TREML1
Treml2	TREML2
Treml4	TREML4
Trerf1	TRERF1
Trex1	TREX1
Trex2	TREX2
Trf	TF
Trgc1	TRGC1
Trgc1	TRGC2
Trgc2	TRGC1
Trgc2	TRGC2
Trgc3	TRGC1
Trgc3	TRGC2
Trgc4	TRGC1
Trgc4	TRGC2
Trgv1	TRGV11
Trgv2	TRGV11
Trgv3	TRGV11
Trgv4	TRGV11
Trgv5	TRGV9
Trgv7	TRGV1
Trgv7	TRGV2
Trgv7	TRGV3
Trgv7	TRGV4
Trgv7	TRGV5
Trgv7	TRGV8
Trh	TRH
Trhde	TRHDE
Trhr	TRHR
Triap1	TRIAP1
Trib1	TRIB1
Trib2	TRIB2
Trib3	TRIB3
Tril	TRIL
Trim10	TRIM10
Trim11	TRIM11
Trim12c	TRIM5
Trim13	TRIM13
Trim14	TRIM14
Trim15	TRIM15
Trim16	TRIM16
Trim16	TRIM16L
Trim17	TRIM17
Trim2	TRIM2
Trim21	TRIM21
Trim23	TRIM23
Trim24	TRIM24
Trim25	TRIM25
Trim26	TRIM26
Trim27	TRIM27
Trim28	TRIM28
Trim29	TRIM29
Trim3	TRIM3
Trim30a	TRIM5
Trim30b	TRIM48
Trim30c	TRIM5
Trim30d	TRIM5
Trim31	TRIM31
Trim32	TRIM32
Trim33	TRIM33
Trim34a	TRIM34
Trim34b	TRIM34
Trim35	TRIM35
Trim36	TRIM36
Trim37	TRIM37
Trim38	TRIM38
Trim39	TRIM39
Trim40	TRIM40
Trim41	TRIM41
Trim42	TRIM42
Trim43a	TRIM43
Trim43a	TRIM43B
Trim43a	TRIM49
Trim43a	TRIM49B
Trim43a	TRIM49C
Trim43a	TRIM49D1
Trim43a	TRIM49D2
Trim43a	TRIM51
Trim43a	TRIM51G
Trim43a	TRIM64
Trim43a	TRIM64B
Trim43a	TRIM64C
Trim43a	TRIM77
Trim43b	TRIM43
Trim43b	TRIM43B
Trim43b	TRIM49
Trim43b	TRIM49B
Trim43b	TRIM49C
Trim43b	TRIM49D1
Trim43b	TRIM49D2
Trim43b	TRIM51
Trim43b	TRIM51G
Trim43b	TRIM64
Trim43b	TRIM64B
Trim43b	TRIM64C
Trim43b	TRIM77
Trim43c	TRIM43
Trim43c	TRIM43B
Trim43c	TRIM49
Trim43c	TRIM49B
Trim43c	TRIM49C
Trim43c	TRIM49D1
Trim43c	TRIM49D2
Trim43c	TRIM51
Trim43c	TRIM51G
Trim43c	TRIM64
Trim43c	TRIM64B
Trim43c	TRIM64C
Trim43c	TRIM77
Trim44	TRIM44
Trim45	TRIM45
Trim46	TRIM46
Trim47	TRIM47
Trim5	TRIM5
Trim50	TRIM50
Trim52	TRIM52
Trim54	TRIM54
Trim55	TRIM55
Trim56	TRIM56
Trim58	TRIM58
Trim59	TRIM59
Trim6	TRIM6
Trim60	TRIM60
Trim61	TRIM61
Trim62	TRIM62
Trim63	TRIM63
Trim65	TRIM65
Trim66	TRIM66
Trim67	TRIM67
Trim68	TRIM68
Trim69	TRIM69
Trim7	TRIM7
Trim71	TRIM71
Trim72	TRIM72
Trim75	TRIM75
Trim8	TRIM8
Trim80	TRIM80P
Trim9	TRIM9
Triml1	TRIML1
Triml2	TRIML2
Trio	TRIO
Triobp	TRIOBP
Trip10	TRIP10
Trip11	TRIP11
Trip12	TRIP12
Trip13	TRIP13
Trip4	TRIP4
Trip6	TRIP6
Triqk	TRIQK
Trir	TRIR
Trit1	TRIT1
Trmo	TRMO
Trmt1	TRMT1
Trmt10a	TRMT10A
Trmt10b	TRMT10B
Trmt10c	TRMT10C
Trmt11	TRMT11
Trmt112	TRMT112
Trmt13	TRMT13
Trmt1l	TRMT1L
Trmt2a	TRMT2A
Trmt2b	TRMT2B
Trmt44	TRMT44
Trmt5	TRMT5
Trmt6	TRMT6
Trmt61a	TRMT61A
Trmt9b	TRMT9B
Trmu	TRMU
Trnau1ap	TRNAU1AP
Trnp1	TRNP1
Trnt1	TRNT1
Tro	TRO
Troap	TROAP
Trp53	TP53
Trp53bp1	TP53BP1
Trp53bp2	TP53BP2
Trp53cor1	TP53COR1
Trp53i11	TP53I11
Trp53i13	TP53I13
Trp53inp1	TP53INP1
Trp53inp2	TP53INP2
Trp53rka	TP53RK
Trp53rkb	TP53RK
Trp53tg5	TP53TG5
Trp63	TP63
Trp73	TP73
Trpa1	TRPA1
Trpc1	TRPC1
Trpc2	TRPC2
Trpc3	TRPC3
Trpc4	TRPC4
Trpc4ap	TRPC4AP
Trpc5	TRPC5
Trpc5os	TRPC5OS
Trpc6	TRPC6
Trpc7	TRPC7
Trpd52l3	TPD52L3
Trpm1	TRPM1
Trpm2	TRPM2
Trpm3	TRPM3
Trpm4	TRPM4
Trpm5	TRPM5
Trpm6	TRPM6
Trpm7	TRPM7
Trpm8	TRPM8
Trps1	TRPS1
Trpt1	TRPT1
Trpv1	TRPV1
Trpv2	TRPV2
Trpv3	TRPV3
Trpv4	TRPV4
Trpv5	TRPV5
Trpv6	TRPV6
Trrap	TRRAP
Trub1	TRUB1
Trub2	TRUB2
Try10	PRSS1
Try10	PRSS2
Try10	PRSS3
Try10	PRSS3P2
Try4	PRSS1
Try4	PRSS2
Try4	PRSS3
Try4	PRSS3P2
Try5	PRSS1
Try5	PRSS2
Try5	PRSS3
Try5	PRSS3P2
Tsacc	TSACC
Tsbp1	TSBP1
Tsc1	TSC1
Tsc2	TSC2
Tsc22d1	TSC22D1
Tsc22d2	TSC22D2
Tsc22d3	TSC22D3
Tsc22d4	TSC22D4
Tsen15	TSEN15
Tsen2	TSEN2
Tsen34	TSEN34
Tsen54	TSEN54
Tsfm	TSFM
Tsg101	TSG101
Tsga10	TSGA10
Tsga10ip	TSGA10IP
Tsga13	TSGA13
Tshb	TSHB
Tshr	TSHR
Tshz1	TSHZ1
Tshz2	TSHZ2
Tshz3	TSHZ3
Tsix	TSIX
Tsks	TSKS
Tsku	TSKU
Tslp	TSLP
Tsn	TSN
Tsnax	TSNAX
Tsnaxip1	TSNAXIP1
Tspan1	TSPAN1
Tspan10	TSPAN10
Tspan11	TSPAN11
Tspan12	TSPAN12
Tspan13	TSPAN13
Tspan14	TSPAN14
Tspan15	TSPAN15
Tspan17	TSPAN17
Tspan18	TSPAN18
Tspan2	TSPAN2
Tspan3	TSPAN3
Tspan31	TSPAN31
Tspan32	TSPAN32
Tspan33	TSPAN33
Tspan4	TSPAN4
Tspan5	TSPAN5
Tspan6	TSPAN6
Tspan7	TSPAN7
Tspan8	TSPAN8
Tspan9	TSPAN9
Tspear	TSPEAR
Tspo	TSPO
Tspo2	TSPO2
Tspoap1	TSPOAP1
Tspyl1	TSPYL1
Tspyl1	TSPYL6
Tspyl2	TSPYL2
Tspyl3	TSPY26P
Tspyl4	TSPYL4
Tspyl5	TSPYL5
Tsr1	TSR1
Tsr2	TSR2
Tsr3	TSR3
Tssc4	TSSC4
Tssk1	TSSK1A
Tssk1	TSSK1B
Tssk2	TSSK2
Tssk3	TSSK3
Tssk4	TSSK4
Tssk5	TSSK5P
Tssk6	TSSK6
Tst	TST
Tstd1	TSTD1
Tstd2	TSTD2
Tstd3	TSTD3P
Ttbk1	TTBK1
Ttbk2	TTBK2
Ttc1	TTC1
Ttc12	TTC12
Ttc13	TTC13
Ttc14	TTC14
Ttc16	TTC16
Ttc17	TTC17
Ttc19	TTC19
Ttc21a	TTC21A
Ttc21b	TTC21B
Ttc22	TTC22
Ttc23	TTC23
Ttc23l	TTC23L
Ttc24	TTC24
Ttc27	TTC27
Ttc28	TTC28
Ttc29	TTC29
Ttc3	TTC3
Ttc32	TTC32
Ttc33	TTC33
Ttc34	TTC34
Ttc36	TTC36
Ttc38	TTC38
Ttc39a	TTC39A
Ttc39b	TTC39B
Ttc39c	TTC39C
Ttc39d	TTC39DP
Ttc4	TTC4
Ttc41	TTC41P
Ttc5	TTC5
Ttc6	TTC6
Ttc7	TTC7A
Ttc7b	TTC7B
Ttc8	TTC8
Ttc9	TTC9
Ttc9b	TTC9B
Ttc9c	TTC9C
Ttf1	TTF1
Ttf2	TTF2
Tti1	TTI1
Tti2	TTI2
Ttk	TTK
Ttl	TTL
Ttll1	TTLL1
Ttll10	TTLL10
Ttll11	TTLL11
Ttll12	TTLL12
Ttll13	TTLL13
Ttll2	TTLL2
Ttll3	TTLL3
Ttll4	TTLL4
Ttll5	TTLL5
Ttll6	TTLL6
Ttll7	TTLL7
Ttll8	TTLL8
Ttll9	TTLL9
Ttn	TTN
Ttpa	TTPA
Ttpal	TTPAL
Ttr	TTR
Ttyh1	TTYH1
Ttyh2	TTYH2
Ttyh3	TTYH3
Tub	TUB
Tuba1a	TUBA1A
Tuba1b	TUBA1B
Tuba1c	TUBA1C
Tuba3a	TUBA3C
Tuba3a	TUBA3D
Tuba3b	TUBA3C
Tuba3b	TUBA3D
Tuba4a	TUBA4A
Tuba8	TUBA8
Tubal3	TUBAL3
Tubb1	TUBB1
Tubb2a	TUBB2A
Tubb2b	TUBB2B
Tubb3	TUBB3
Tubb4a	TUBB4A
Tubb4b	TUBB4B
Tubb5	TUBB
Tubb6	TUBB6
Tubd1	TUBD1
Tube1	TUBE1
Tubg1	TUBG1
Tubg2	TUBG2
Tubgcp2	TUBGCP2
Tubgcp3	TUBGCP3
Tubgcp4	TUBGCP4
Tubgcp5	TUBGCP5
Tubgcp6	TUBGCP6
Tufm	TUFM
Tuft1	TUFT1
Tug1	TUG1
Tulp1	TULP1
Tulp2	TULP2
Tulp3	TULP3
Tulp4	TULP4
Tunar	TUNAR
Tusc1	TUSC1
Tusc2	TUSC2
Tusc3	TUSC3
Tut1	TUT1
Tut4	TUT4
Tut7	TUT7
Tvp23a	TVP23A
Tvp23b	TVP23B
Tvp23b	TVP23C
Tvp23b	TVP23C-CDRT4
Twf1	TWF1
Twf2	TWF2
Twist1	TWIST1
Twist2	TWIST2
Twnk	TWNK
Twsg1	TWSG1
Txk	TXK
Txlna	TXLNA
Txlnb	TXLNB
Txlng	TXLNG
Txn1	TXN
Txn2	TXN2
Txndc11	TXNDC11
Txndc12	TXNDC12
Txndc15	TXNDC15
Txndc16	TXNDC16
Txndc17	TXNDC17
Txndc2	TXNDC2
Txndc5	TXNDC5
Txndc8	TXNDC8
Txndc9	TXNDC9
Txnip	TXNIP
Txnl1	TXNL1
Txnl4a	NAA11
Txnl4a	TXNL4A
Txnl4b	TXNL4B
Txnrd1	TXNRD1
Txnrd2	TXNRD2
Txnrd3	TXNRD3
Tyk2	TYK2
Tymp	TYMP
Tyms	TYMS
Tyr	TYR
Tyro3	TYRO3
Tyrobp	TYROBP
Tyrp1	TYRP1
Tysnd1	TYSND1
Tyw1	TYW1
Tyw1	TYW1B
Tyw2	TYW2
Tyw3	TYW3
Tyw5	TYW5
Tzmp1	TZMP1
U2af1	U2AF1
U2af1l4	U2AF1L4
U2af2	U2AF2
U2surp	U2SURP
Uaca	UACA
Uap1	UAP1
Uap1l1	UAP1L1
Uba1	UBA1
Uba2	UBA2
Uba3	UBA3
Uba5	UBA5
Uba52	UBA52
Uba6	UBA6
Uba7	UBA7
Ubac1	UBAC1
Ubac2	UBAC2
Ubald1	UBALD1
Ubald2	UBALD2
Ubap1	UBAP1
Ubap1l	UBAP1L
Ubap2	UBAP2
Ubap2l	UBAP2L
Ubash3a	UBASH3A
Ubash3b	UBASH3B
Ubb	UBB
Ubc	UBC
Ubd	UBD
Ube2a	UBE2A
Ube2b	UBE2B
Ube2c	UBE2C
Ube2d1	UBE2D1
Ube2d2a	UBE2D2
Ube2d3	UBE2D3
Ube2e1	UBE2E1
Ube2e2	UBE2E2
Ube2e3	UBE2E3
Ube2f	UBE2F
Ube2frt	UBE2F
Ube2g1	UBE2G1
Ube2g2	UBE2G2
Ube2h	UBE2H
Ube2i	UBE2I
Ube2j1	UBE2J1
Ube2j2	UBE2J2
Ube2k	UBE2K
Ube2l3	UBE2L3
Ube2l3	UBE2L5
Ube2l6	UBE2L6
Ube2m	UBE2M
Ube2n	UBE2N
Ube2n	UBE2NL
Ube2o	UBE2O
Ube2q1	UBE2Q1
Ube2q2	UBE2Q2
Ube2ql1	UBE2QL1
Ube2r2	UBE2R2
Ube2s	UBE2S
Ube2srt	UBE2S
Ube2t	UBE2T
Ube2u	UBE2U
Ube2v1	UBE2V1
Ube2v2	UBE2V2
Ube2w	UBE2W
Ube2z	UBE2Z
Ube3a	UBE3A
Ube3b	UBE3B
Ube3c	UBE3C
Ube3d	UBE3D
Ube4a	UBE4A
Ube4b	UBE4B
Ubfd1	UBFD1
Ubiad1	UBIAD1
Ubl3	UBL3
Ubl4a	UBL4A
Ubl4b	UBL4B
Ubl5	UBL5
Ubl5b	UBL5
Ubl5c	UBL5
Ubl7	UBL7
Ublcp1	UBLCP1
Ubn1	UBN1
Ubn2	UBN2
Ubox5	UBOX5
Ubp1	UBP1
Ubqln1	UBQLN1
Ubqln2	UBQLN2
Ubqln3	UBQLN3
Ubqln4	UBQLN4
Ubqlnl	UBQLNL
Ubr1	UBR1
Ubr2	UBR2
Ubr3	UBR3
Ubr4	UBR4
Ubr5	UBR5
Ubr7	UBR7
Ubtd1	UBTD1
Ubtd2	UBTD2
Ubtf	UBTF
Ubtfl1	UBTFL1
Ubtfl1	UBTFL6
Ubxn1	UBXN1
Ubxn10	UBXN10
Ubxn11	UBXN11
Ubxn2a	UBXN2A
Ubxn2b	UBXN2B
Ubxn4	UBXN4
Ubxn6	UBXN6
Ubxn7	UBXN7
Ubxn8	UBXN8
Uchl1	UCHL1
Uchl3	UCHL3
Uchl4	UCHL3
Uchl5	UCHL5
Uck1	UCK1
Uck2	UCK2
Uckl1	UCKL1
Ucma	UCMA
Ucn	UCN
Ucn2	UCN2
Ucn3	UCN3
Ucp1	UCP1
Ucp2	UCP2
Ucp3	UCP3
Uevld	UEVLD
Ufc1	UFC1
Ufd1	UFD1
Ufl1	UFL1
Ufm1	UFM1
Ufsp1	UFSP1
Ufsp2	UFSP2
Ugcg	UGCG
Ugdh	UGDH
Uggt1	UGGT1
Uggt2	UGGT2
Ugp2	UGP2
Ugt1a1	UGT1A1
Ugt1a2	UGT1A3
Ugt1a2	UGT1A4
Ugt1a2	UGT1A5
Ugt1a5	UGT1A3
Ugt1a5	UGT1A4
Ugt1a5	UGT1A5
Ugt1a6a	UGT1A6
Ugt1a6b	UGT1A6
Ugt1a7c	UGT1A10
Ugt1a7c	UGT1A7
Ugt1a7c	UGT1A8
Ugt1a7c	UGT1A9
Ugt1a8	UGT1A10
Ugt1a8	UGT1A7
Ugt1a8	UGT1A8
Ugt1a8	UGT1A9
Ugt1a9	UGT1A10
Ugt1a9	UGT1A7
Ugt1a9	UGT1A8
Ugt1a9	UGT1A9
Ugt2a1	UGT2A1
Ugt2a2	UGT2A2
Ugt2a3	UGT2A3
Ugt2b1	UGT2B10
Ugt2b1	UGT2B11
Ugt2b1	UGT2B15
Ugt2b1	UGT2B17
Ugt2b1	UGT2B28
Ugt2b1	UGT2B4
Ugt2b1	UGT2B7
Ugt2b34	UGT2B4
Ugt2b35	UGT2B10
Ugt2b35	UGT2B11
Ugt2b35	UGT2B15
Ugt2b35	UGT2B17
Ugt2b35	UGT2B28
Ugt2b35	UGT2B4
Ugt2b35	UGT2B7
Ugt2b36	UGT2B10
Ugt2b36	UGT2B11
Ugt2b36	UGT2B15
Ugt2b36	UGT2B17
Ugt2b36	UGT2B28
Ugt2b36	UGT2B4
Ugt2b36	UGT2B7
Ugt2b37	UGT2B10
Ugt2b37	UGT2B11
Ugt2b37	UGT2B15
Ugt2b37	UGT2B17
Ugt2b37	UGT2B28
Ugt2b37	UGT2B4
Ugt2b37	UGT2B7
Ugt2b38	UGT2B10
Ugt2b38	UGT2B11
Ugt2b38	UGT2B15
Ugt2b38	UGT2B17
Ugt2b38	UGT2B28
Ugt2b38	UGT2B4
Ugt2b38	UGT2B7
Ugt2b5	UGT2B10
Ugt2b5	UGT2B11
Ugt2b5	UGT2B15
Ugt2b5	UGT2B17
Ugt2b5	UGT2B28
Ugt2b5	UGT2B4
Ugt2b5	UGT2B7
Ugt3a1	UGT3A1
Ugt3a1	UGT3A2
Ugt3a2	UGT3A1
Ugt3a2	UGT3A2
Ugt8a	UGT8
Uhmk1	UHMK1
Uhrf1	UHRF1
Uhrf2	UHRF2
Uimc1	UIMC1
Ulbp1	ULBP1
Ulbp1	ULBP2
Ulbp1	ULBP3
Ulbp3	ULBP3
Ulk1	ULK1
Ulk2	ULK2
Ulk3	ULK3
